Stock Alt Sim Yr  SSB Rec Tot_biom SPR_Implied F Ntot Catch ABC OFL AvgAge AvgAgeTot SexRatio
M16.2 2 36 2020 164.806 0.819468 648.606 0.567519 0.171887 0.610112 55 89.7545 106.128 5.19173 2.87772 0.5
M16.2 2 36 2021 151.738 0.663321 648.692 0.417405 0.282576 0.587998 84.9683 84.9683 103.638 5.0169 2.81341 0.5
M16.2 2 36 2022 138.074 0.448483 641.011 0.448126 0.255679 0.539665 70.3713 70.3713 92.4019 4.63738 3.01778 0.5
M16.2 2 36 2023 134.612 0.301307 650.83 0.45642 0.248868 0.543289 74.2115 74.2115 97.652 4.45838 3.32287 0.5
M16.2 2 36 2024 140.297 0.918484 625.403 0.442917 0.26005 0.577233 81.1723 81.1723 106.36 4.69198 2.6891 0.5
M16.2 2 36 2025 139.548 0.545583 592.652 0.444669 0.258571 0.563224 74.8736 74.8736 98.0482 4.90585 2.79285 0.5
M16.2 2 36 2026 128.51 0.505865 591.119 0.471602 0.236848 0.511339 60.9282 60.9282 80.1422 4.54723 2.91196 0.5
M16.2 2 36 2027 124.119 0.603826 613.145 0.482956 0.228215 0.504182 66.9399 66.9399 88.3497 4.3335 2.87202 0.5
M16.2 2 36 2028 134.545 0.38019 620.576 0.456593 0.248727 0.554395 74.779 74.779 98.2134 4.57822 3.09271 0.5
M16.2 2 36 2029 135.011 0.371503 595.992 0.455461 0.249646 0.549318 70.4052 70.4052 92.5147 4.65825 3.21031 0.5
M16.2 2 36 2030 129.975 0.43192 560.902 0.467899 0.239728 0.527922 69.0294 69.0294 90.7154 4.79046 3.13734 0.5
M16.2 2 36 2031 127.478 0.898314 523.496 0.47424 0.234816 0.50392 62.7736 62.7736 82.5846 4.96049 2.54626 0.5
M16.2 2 36 2032 119.644 1.4626 518.51 0.494931 0.219418 0.462831 52.4816 52.4816 69.4121 4.7635 2.1378 0.5
M16.2 2 37 2019 172.699 0.213403 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.27252 3.7088 0.5
M16.2 2 37 2020 164.778 0.445116 632.794 0.567478 0.171911 0.608727 55 89.7294 106.113 5.27563 3.48465 0.5
M16.2 2 37 2021 151.25 0.738561 584.769 0.418449 0.281616 0.578529 84.1863 84.1863 102.985 5.41011 2.84991 0.5
M16.2 2 37 2022 132.93 0.619907 527.492 0.460532 0.245556 0.496449 59.4044 59.4044 78.1209 5.3066 2.75009 0.5
M16.2 2 37 2023 116.761 0.733782 537.315 0.502851 0.213764 0.43876 47.9513 47.9513 63.6633 4.64739 2.65376 0.5
M16.2 2 37 2024 115.759 0.419316 588.609 0.505655 0.211792 0.461439 55.0083 55.0083 73.0919 4.34028 2.94781 0.5
M16.2 2 37 2025 127.605 0.54739 624.599 0.473888 0.235086 0.524912 66.4084 66.4084 87.7243 4.35864 2.95686 0.5
M16.2 2 37 2026 134.846 0.257558 621.302 0.45586 0.249322 0.561257 75.9028 75.9028 99.7651 4.55669 3.3183 0.5
M16.2 2 37 2027 136.207 0.496252 583.176 0.452592 0.251989 0.559442 74.0523 74.0523 97.0032 4.77557 3.10141 0.5
M16.2 2 37 2028 129.953 0.261879 535.406 0.467958 0.239682 0.517334 67.0288 67.0288 88.0646 4.95317 3.3266 0.5
M16.2 2 37 2029 122.34 0.521383 491.316 0.487676 0.224711 0.473852 55.2532 55.2532 72.8576 5.03288 2.97186 0.5
M16.2 2 37 2030 112.944 0.283109 464.729 0.513661 0.206248 0.43034 47.8868 47.8868 63.5829 4.99843 3.18338 0.5
M16.2 2 37 2031 108.432 0.685189 451.815 0.526844 0.197381 0.413899 42.342 42.342 56.3672 4.93215 2.69673 0.5
M16.2 2 37 2032 105.11 0.372694 459.463 0.53685 0.190857 0.402614 41.6003 41.6003 55.5677 4.80106 2.91457 0.5
M16.2 2 38 2019 172.699 0.798647 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.24732 2.93648 0.5
M16.2 2 38 2020 164.836 0.304727 666.205 0.567565 0.17186 0.611653 55 89.7824 106.145 5.14143 3.31613 0.5
M16.2 2 38 2021 152.202 0.367076 666.671 0.416413 0.283492 0.593881 85.7599 85.7599 104.314 4.864 3.38307 0.5
M16.2 2 38 2022 142.217 0.69791 612.234 0.43848 0.263831 0.561243 80.8353 80.8353 104.995 4.89758 2.91231 0.5
M16.2 2 38 2023 138.42 1.31971 565.892 0.447313 0.256356 0.542918 70.185 70.185 92.0353 5.07149 2.28786 0.5
M16.2 2 38 2024 125.164 0.871253 592.684 0.480205 0.23028 0.48814 55.6121 55.6121 73.4297 4.55377 2.44954 0.5
M16.2 2 38 2025 120.301 0.682437 703.457 0.493139 0.220715 0.494695 59.6592 59.6592 78.9795 3.83822 2.71438 0.5
M16.2 2 38 2026 138.736 1.6009 808.591 0.446566 0.25698 0.608628 93.2685 93.2685 122.508 3.8402 2.34776 0.5
M16.2 2 38 2027 165.691 0.367424 881.297 0.4 0.299118 0.739133 118.759 118.759 137.686 4.14708 2.89436 0.5
M16.2 2 38 2028 171.349 0.218839 906.771 0.4 0.299118 0.757491 115.197 115.197 133.516 4.01607 3.45083 0.5
M16.2 2 38 2029 175.671 0.998764 868.355 0.4 0.299118 0.780976 139.128 139.128 161.209 4.30547 2.86326 0.5
M16.2 2 38 2030 187.536 1.25089 770.818 0.4 0.299118 0.793239 123.735 123.735 143.278 4.97929 2.45325 0.5
M16.2 2 38 2031 162.745 0.616746 731.39 0.4 0.299118 0.658886 91.6957 91.6957 106.214 4.62786 2.72927 0.5
M16.2 2 38 2032 140.455 1.78064 779.845 0.442567 0.260346 0.586698 86.4624 86.4624 112.955 3.95315 2.28512 0.5
M16.2 2 39 2019 172.699 0.607489 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.25553 3.13534 0.5
M16.2 2 39 2020 164.817 0.744557 655.292 0.567536 0.171876 0.610698 55 89.7651 106.135 5.16723 2.90927 0.5
M16.2 2 39 2021 151.924 0.917814 662.411 0.417006 0.282944 0.590836 85.2793 85.2793 103.901 4.91176 2.63834 0.5
M16.2 2 39 2022 139.881 1.49209 669.556 0.443882 0.259234 0.552997 74.6281 74.6281 97.8902 4.51052 2.28729 0.5
M16.2 2 39 2023 138.734 0.881334 755.448 0.446569 0.256978 0.572546 78.3235 78.3235 102.85 4.11054 2.53723 0.5
M16.2 2 39 2024 147.07 1.00636 872.615 0.427552 0.273385 0.641365 94.4851 94.4851 118.883 3.78344 2.63508 0.5
M16.2 2 39 2025 167.477 0.528136 959.795 0.4 0.299118 0.75793 130.871 130.871 151.759 3.92053 2.98941 0.5
M16.2 2 39 2026 191.109 1.18385 952.18 0.4 0.299118 0.850376 136.521 136.521 158.216 4.23785 2.68767 0.5
M16.2 2 39 2027 194.132 2.11451 912.817 0.4 0.299118 0.841496 134.955 134.955 156.362 4.42773 2.2099 0.5
M16.2 2 39 2028 185.473 0.576654 963.085 0.4 0.299118 0.797112 122.039 122.039 141.317 4.19698 2.71272 0.5
M16.2 2 39 2029 177.755 0.995815 1069.59 0.4 0.299118 0.78149 126.878 126.878 147.083 3.67229 2.80843 0.5
M16.2 2 39 2030 201.697 0.725363 1125.53 0.4 0.299118 0.915686 166.573 166.573 193.133 4.01384 3.0026 0.5
M16.2 2 39 2031 232.945 1.25795 1064.35 0.4 0.299118 1.01833 155.812 155.812 180.556 4.52498 2.72279 0.5
M16.2 2 39 2032 219.04 0.647424 996.282 0.4 0.299118 0.930632 143.436 143.436 166.18 4.5828 2.95819 0.5
M16.2 2 40 2019 172.699 2.80294 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.16282 1.97979 0.5
M16.2 2 40 2020 165.037 0.168668 780.628 0.567862 0.171683 0.621675 55 89.9639 106.254 4.71757 2.78703 0.5
M16.2 2 40 2021 155.491 0.614252 966.846 0.40949 0.289973 0.64818 91.282 91.282 108.881 3.60124 3.06844 0.5
M16.2 2 40 2022 175.688 0.710352 1041.98 0.4 0.299118 0.800088 158.169 158.169 183.522 3.92583 3.10575 0.5
M16.2 2 40 2023 223.702 1.1819 952.259 0.4 0.299118 0.975535 147.279 147.279 170.638 4.82128 2.69915 0.5
M16.2 2 40 2024 201.445 0.861698 854.705 0.4 0.299118 0.833073 118.986 118.986 137.874 4.78476 2.73553 0.5
M16.2 2 40 2025 170.193 0.933921 852.78 0.4 0.299118 0.717527 116.831 116.831 135.186 4.32964 2.708 0.5
M16.2 2 40 2026 167.722 0.492035 882.253 0.4 0.299118 0.706977 120.455 120.455 139.632 4.18128 3.02302 0.5
M16.2 2 40 2027 176.723 1.26544 866.584 0.4 0.299118 0.754088 119.217 119.217 138.237 4.32779 2.60293 0.5
M16.2 2 40 2028 177.355 0.412368 845.851 0.4 0.299118 0.76009 120.097 120.097 139.199 4.51178 3.00867 0.5
M16.2 2 40 2029 170.647 0.536794 825.777 0.4 0.299118 0.728217 110.424 110.424 127.915 4.39691 3.12507 0.5
M16.2 2 40 2030 165.677 1.17766 791.977 0.4 0.299118 0.700996 119.698 119.698 138.724 4.44132 2.59754 0.5
M16.2 2 40 2031 167.119 0.343385 753.655 0.4 0.299118 0.70045 108.032 108.032 125.137 4.72753 3.01691 0.5
M16.2 2 40 2032 152.954 0.330513 729.987 0.41482 0.284969 0.628621 89.0646 89.0646 107.84 4.38849 3.32124 0.5
M16.2 2 41 2019 172.699 0.407288 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.26415 3.39267 0.5
M16.2 2 41 2020 164.797 0.215933 643.863 0.567507 0.171894 0.609697 55 89.747 106.124 5.23858 3.7449 0.5
M16.2 2 41 2021 151.55 0.433857 601.474 0.417805 0.282207 0.582701 84.6901 84.6901 103.415 5.27352 3.39377 0.5
M16.2 2 41 2022 135.704 0.342979 517.154 0.453782 0.251014 0.512014 65.8181 65.8181 86.4513 5.44729 3.31587 0.5
M16.2 2 41 2023 120.71 0.299017 462.052 0.492025 0.221524 0.445095 48.5557 48.5557 64.2604 5.39166 3.32628 0.5
M16.2 2 41 2024 107.324 0.565191 432.494 0.530143 0.19521 0.395676 40.8573 40.8573 54.4939 5.145 2.85987 0.5
M16.2 2 41 2025 103.714 0.646313 429.72 0.541136 0.188115 0.386554 38.564 38.564 51.5441 5.05489 2.62155 0.5
M16.2 2 41 2026 100.966 0.375366 454.617 0.549715 0.182718 0.381374 35.3046 35.3046 47.3122 4.70122 2.88316 0.5
M16.2 2 41 2027 100.724 0.488263 493.521 0.550484 0.18224 0.397011 39.8622 39.8622 53.4023 4.35249 2.89833 0.5
M16.2 2 41 2028 110.827 0.918198 521.427 0.519783 0.20209 0.450616 51.8243 51.8243 68.9648 4.46557 2.49123 0.5
M16.2 2 41 2029 119.378 0.876648 548.766 0.495651 0.218898 0.48443 55.2586 55.2586 73.1504 4.53851 2.4485 0.5
M16.2 2 41 2030 118.095 0.38172 607.982 0.499178 0.21637 0.483911 54.977 54.977 72.7799 4.15233 2.8839 0.5
M16.2 2 41 2031 124.143 0.240981 670.183 0.482897 0.228259 0.528082 70.1662 70.1662 92.5897 4.02387 3.35016 0.5
M16.2 2 41 2032 142.248 0.491345 664.093 0.438418 0.263884 0.609067 91.3311 91.3311 118.57 4.46876 3.1915 0.5
M16.2 2 42 2019 172.699 0.493209 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.26044 3.27501 0.5
M16.2 2 42 2020 164.806 1.06071 648.768 0.567519 0.171886 0.610126 55 89.7548 106.129 5.18044 2.67802 0.5
M16.2 2 42 2021 151.762 0.625442 662.902 0.417352 0.282625 0.589282 84.9973 84.9973 103.658 4.95609 2.7786 0.5
M16.2 2 42 2022 138.514 0.731106 676.505 0.447086 0.256545 0.546413 71.0694 71.0694 93.3162 4.4287 2.77626 0.5
M16.2 2 42 2023 138.641 0.4602 714.292 0.446786 0.256797 0.573384 83.5196 83.5196 109.712 4.272 3.02739 0.5
M16.2 2 42 2024 150.052 0.692922 715.714 0.421031 0.279255 0.63527 94.0384 94.0384 115.979 4.46884 2.89377 0.5
M16.2 2 42 2025 150.745 0.223088 684.176 0.419537 0.280618 0.629835 93.2401 93.2401 114.473 4.62837 3.3424 0.5
M16.2 2 42 2026 144.862 0.283616 634.091 0.43249 0.269025 0.596728 84.1313 84.1313 107.188 4.72279 3.50667 0.5
M16.2 2 42 2027 137.715 0.288144 567.1 0.448996 0.254956 0.552051 77.6182 77.6182 101.619 4.95863 3.52577 0.5
M16.2 2 42 2028 130.718 0.55058 488.74 0.466035 0.24119 0.506555 62.5491 62.5491 82.1413 5.36592 2.96753 0.5
M16.2 2 42 2029 115.011 0.483496 438.32 0.507777 0.210311 0.427078 45.2227 45.2227 59.9552 5.3346 2.84736 0.5
M16.2 2 42 2030 102.02 1.03182 438.698 0.54642 0.184777 0.379047 36.4607 36.4607 48.7038 4.86987 2.33569 0.5
M16.2 2 42 2031 100.232 0.470907 499.599 0.552043 0.181274 0.384426 38.3618 38.3618 51.426 4.4092 2.68521 0.5
M16.2 2 42 2032 107.88 0.352963 578.794 0.528468 0.19631 0.438254 45.516 45.516 60.7937 4.06818 3.04983 0.5
M16.2 2 43 2019 172.699 0.63145 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.2545 3.10821 0.5
M16.2 2 43 2020 164.82 0.455554 656.66 0.56754 0.171874 0.610817 55 89.7673 106.136 5.1742 3.21109 0.5
M16.2 2 43 2021 151.94 0.373036 649.594 0.416974 0.282974 0.590048 85.3188 85.3188 103.94 4.98385 3.29793 0.5
M16.2 2 43 2022 139.75 1.14817 599.306 0.444189 0.258976 0.545259 74.7681 74.7681 98.0551 4.88861 2.49685 0.5
M16.2 2 43 2023 134.068 1.02099 593.726 0.457746 0.247795 0.526441 67.3582 67.3582 88.5627 4.825 2.40567 0.5
M16.2 2 43 2024 126.469 0.462693 656.455 0.476815 0.232847 0.506315 58.542 58.542 77.2916 4.21183 2.82146 0.5
M16.2 2 43 2025 129.838 0.36653 741.343 0.468224 0.239474 0.551533 77.1111 77.1111 101.686 3.90953 3.18871 0.5
M16.2 2 43 2026 153.099 0.4346 753.943 0.414511 0.285257 0.669705 108.912 108.912 131.78 4.36118 3.2643 0.5
M16.2 2 43 2027 161.466 0.926129 670.241 0.4 0.299118 0.682489 103.44 103.44 119.865 4.88048 2.67822 0.5
M16.2 2 43 2028 144.709 0.278117 605.208 0.43284 0.268719 0.586556 79.7871 79.7871 101.699 4.94454 3.08176 0.5
M16.2 2 43 2029 128.347 0.268627 592.767 0.472031 0.236516 0.508374 64.1481 64.1481 84.2367 4.5308 3.37706 0.5
M16.2 2 43 2030 127.332 0.313363 576.754 0.474605 0.234536 0.509503 70.0935 70.0935 92.4106 4.62402 3.43956 0.5
M16.2 2 43 2031 133.098 1.7145 518.889 0.460123 0.245884 0.529003 66.4483 66.4483 87.3603 5.11885 2.07848 0.5
M16.2 2 43 2032 120.823 0.927185 529.237 0.491728 0.22174 0.468379 50.1912 50.1912 66.3741 4.87803 2.30127 0.5
M16.2 2 44 2019 172.699 0.601758 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.25577 3.14194 0.5
M16.2 2 44 2020 164.817 0.410494 654.965 0.567536 0.171877 0.610669 55 89.7646 106.134 5.18322 3.28503 0.5
M16.2 2 44 2021 151.887 0.271885 642.459 0.417086 0.28287 0.589009 85.2342 85.2342 103.87 5.02859 3.49602 0.5
M16.2 2 44 2022 139.184 1.17024 580.145 0.445513 0.257862 0.539945 73.5184 73.5184 96.4417 4.9882 2.4865 0.5
M16.2 2 44 2023 131.932 0.670247 563.99 0.462995 0.243593 0.51175 64.0104 64.0104 84.2356 4.99387 2.601 0.5
M16.2 2 44 2024 121.809 0.711809 605.759 0.489072 0.223684 0.477939 52.0793 52.0793 68.9183 4.31996 2.68677 0.5
M16.2 2 44 2025 123.022 0.441897 679.742 0.485838 0.226069 0.512412 69.2078 69.2078 91.584 4.03938 2.994 0.5
M16.2 2 44 2026 144.166 0.406129 709.75 0.434049 0.267663 0.618228 90.5537 90.5537 116.065 4.35012 3.18343 0.5
M16.2 2 44 2027 150.323 0.781525 665.168 0.420446 0.279788 0.632847 92.8407 92.8407 114.312 4.63326 2.80096 0.5
M16.2 2 44 2028 143.76 0.789169 617.221 0.434983 0.266851 0.593626 83.0501 83.0501 106.545 4.8215 2.63769 0.5
M16.2 2 44 2029 132.959 0.558937 615.944 0.460486 0.245593 0.532833 68.0911 68.0911 89.2782 4.53204 2.79951 0.5
M16.2 2 44 2030 128.295 0.406719 647.231 0.472144 0.236429 0.522283 69.0955 69.0955 91.0078 4.25111 3.06415 0.5
M16.2 2 44 2031 136.965 0.727914 656.368 0.450768 0.25349 0.571974 80.7726 80.7726 106.026 4.41744 2.82787 0.5
M16.2 2 44 2032 142.619 0.563857 634.1 0.437567 0.264617 0.593089 82.0161 82.0161 106.196 4.70119 2.86988 0.5
M16.2 2 45 2019 172.699 0.48098 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.26097 3.29104 0.5
M16.2 2 45 2020 164.805 0.725912 648.07 0.567518 0.171888 0.610065 55 89.7537 106.128 5.1981 2.97172 0.5
M16.2 2 45 2021 151.714 0.455181 641.91 0.417455 0.28253 0.587273 84.9346 84.9346 103.611 5.0596 3.05824 0.5
M16.2 2 45 2022 137.749 0.312526 612.721 0.448895 0.25504 0.534937 69.7744 69.7744 91.6211 4.78756 3.29998 0.5
M16.2 2 45 2023 132.327 0.390713 588.92 0.462015 0.244372 0.523542 69.7349 69.7349 91.8316 4.74088 3.28131 0.5
M16.2 2 45 2024 132.472 1.05865 545.316 0.461662 0.244653 0.526401 67.732 67.732 89.0832 4.99894 2.47694 0.5
M16.2 2 45 2025 125.42 0.751343 534.234 0.479543 0.230779 0.487686 56.4633 56.4633 74.4872 4.91921 2.51973 0.5
M16.2 2 45 2026 115.121 0.430225 588.717 0.507467 0.210527 0.45406 49.2798 49.2798 65.3512 4.22738 2.87618 0.5
M16.2 2 45 2027 120.367 0.674269 657.22 0.492959 0.220845 0.501891 66.1688 66.1688 87.6469 4.02504 2.84051 0.5
M16.2 2 45 2028 141.477 0.387634 679.93 0.440185 0.262372 0.604146 87.6545 87.6545 114.432 4.43653 3.09782 0.5
M16.2 2 45 2029 146.059 2.269 643.574 0.429802 0.271389 0.610722 83.3911 83.3911 105.513 4.5719 2.00475 0.5
M16.2 2 45 2030 137.396 0.264994 701.435 0.449759 0.254324 0.573667 78.5361 78.5361 102.733 4.34795 2.69541 0.5
M16.2 2 45 2031 135.976 0.454978 826.954 0.453147 0.251534 0.579912 74.3016 74.3016 97.4123 3.59436 3.082 0.5
M16.2 2 45 2032 154.21 0.845489 893.322 0.412168 0.287446 0.699909 130.868 130.868 157.381 3.9001 2.90432 0.5
M16.2 2 46 2019 172.699 0.520336 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.25928 3.24023 0.5
M16.2 2 46 2020 164.809 0.430356 650.317 0.567523 0.171884 0.610262 55 89.7572 106.13 5.20177 3.30427 0.5
M16.2 2 46 2021 151.754 0.601483 631.084 0.417369 0.282609 0.586874 85.0151 85.0151 103.685 5.08903 3.01694 0.5
M16.2 2 46 2022 137.918 0.4373 584.272 0.448497 0.25537 0.53233 70.5302 70.5302 92.5843 5.00132 3.06952 0.5
M16.2 2 46 2023 129.347 1.2751 561.571 0.469462 0.238509 0.50133 61.4395 61.4395 80.9935 4.80291 2.35114 0.5
M16.2 2 46 2024 124.056 0.31062 594.322 0.483107 0.228102 0.491682 59.8885 59.8885 79.1576 4.56889 2.87405 0.5
M16.2 2 46 2025 125.164 1.63854 651.553 0.480205 0.23028 0.510223 60.6194 60.6194 80.0814 4.09006 2.25799 0.5
M16.2 2 46 2026 134.069 0.122648 742.501 0.457746 0.247795 0.574052 84.323 84.323 110.947 4.08651 3.01376 0.5
M16.2 2 46 2027 151.051 0.647445 798.113 0.418879 0.281221 0.658515 93.2661 93.2661 114.268 4.02845 3.01456 0.5
M16.2 2 46 2028 157.052 0.492341 786.366 0.406266 0.293045 0.690219 119.902 119.902 141.624 4.29091 3.12083 0.5
M16.2 2 46 2029 167.905 0.280734 712.577 0.4 0.299118 0.718826 109.198 109.198 126.414 4.86747 3.39119 0.5
M16.2 2 46 2030 150.077 1.49143 620.689 0.420984 0.279297 0.604928 86.7354 86.7354 106.9 4.81302 2.30424 0.5
M16.2 2 46 2031 135.372 0.498101 612.128 0.454614 0.250336 0.544119 74.326 74.326 97.1776 4.78211 2.67408 0.5
M16.2 2 46 2032 128.405 0.579541 669.737 0.471858 0.23665 0.511787 59.7235 59.7235 78.7137 4.09286 2.86942 0.5
M16.2 2 47 2019 172.699 0.333551 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.26733 3.5038 0.5
M16.2 2 47 2020 164.79 0.581545 639.653 0.567496 0.171901 0.609328 55 89.7403 106.12 5.24007 3.20428 0.5
M16.2 2 47 2021 151.46 0.564774 611.017 0.418 0.282028 0.582507 84.5228 84.5228 103.267 5.24575 2.99478 0.5
M16.2 2 47 2022 135.111 0.332052 564.693 0.455214 0.249847 0.513781 64.0144 64.0144 84.1277 5.05989 3.19487 0.5
M16.2 2 47 2023 123.901 0.50578 547.128 0.483511 0.2278 0.47615 57.5858 57.5858 76.1595 4.77093 3.03986 0.5
M16.2 2 47 2024 122.874 1.24228 534.274 0.486232 0.225778 0.483527 59.3329 59.3329 78.4642 4.81334 2.32232 0.5
M16.2 2 47 2025 122.542 0.89468 562.919 0.487113 0.225126 0.48239 54.8442 54.8442 72.5362 4.64869 2.41239 0.5
M16.2 2 47 2026 117.753 0.99298 653.498 0.500109 0.215707 0.479015 53.4478 53.4478 70.8708 3.94026 2.48089 0.5
M16.2 2 47 2027 129.137 1.02949 776.556 0.469999 0.238091 0.563146 80.472 80.472 106.1 3.77555 2.54108 0.5
M16.2 2 47 2028 156.654 1.23597 868.109 0.407084 0.292261 0.702139 112.348 112.348 133.01 3.96474 2.4862 0.5
M16.2 2 47 2029 170.346 0.591813 921.302 0.4 0.299118 0.760649 121.228 121.228 140.538 4.0137 2.84654 0.5
M16.2 2 47 2030 177.718 0.724851 948.164 0.4 0.299118 0.796091 130.406 130.406 151.092 4.03774 2.94577 0.5
M16.2 2 47 2031 188.265 0.264826 925.159 0.4 0.299118 0.828415 139.871 139.871 162.071 4.33245 3.40907 0.5
M16.2 2 47 2032 191.809 0.363395 831.534 0.4 0.299118 0.815396 127.068 127.068 147.188 4.71434 3.52924 0.5
M16.2 2 48 2019 172.699 0.666269 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.253 3.06998 0.5
M16.2 2 48 2020 164.823 0.220509 658.648 0.567545 0.171871 0.610992 55 89.7704 106.138 5.17625 3.52313 0.5
M16.2 2 48 2021 151.977 0.303104 641.525 0.416893 0.283048 0.589828 85.3926 85.3926 104.007 5.01167 3.58168 0.5
M16.2 2 48 2022 139.924 0.60714 566.813 0.443782 0.259319 0.542678 75.498 75.498 98.983 5.13892 3.02571 0.5
M16.2 2 48 2023 131.487 0.430842 507.481 0.464101 0.242716 0.501246 60.4179 60.4179 79.4892 5.36848 3.00062 0.5
M16.2 2 48 2024 115.524 1.02435 483.029 0.506322 0.211326 0.432858 45.3918 45.3918 60.2412 4.94528 2.42045 0.5
M16.2 2 48 2025 108.515 0.413339 525.264 0.526593 0.197546 0.419122 46.3023 46.3023 61.6775 4.52908 2.78802 0.5
M16.2 2 48 2026 114.406 0.631149 587.378 0.509473 0.209133 0.458871 50.4692 50.4692 67.1114 4.18909 2.79993 0.5
M16.2 2 48 2027 124.055 0.532766 628.255 0.483104 0.228104 0.519213 68.3447 68.3447 90.4556 4.25223 2.9076 0.5
M16.2 2 48 2028 137.642 0.481879 633.319 0.449163 0.254817 0.581097 77.8739 77.8739 102.038 4.54984 2.99425 0.5
M16.2 2 48 2029 136.061 0.338946 610.258 0.452939 0.251704 0.560284 74.8374 74.8374 98.1369 4.59408 3.20818 0.5
M16.2 2 48 2030 132.714 0.912469 578.121 0.46109 0.245111 0.540709 72.5151 72.5151 95.0603 4.70264 2.61073 0.5
M16.2 2 48 2031 129.385 0.560709 564.072 0.469387 0.238567 0.515583 65.6386 65.6386 86.3071 4.77632 2.73235 0.5
M16.2 2 48 2032 122.861 0.261843 581.16 0.486279 0.225743 0.488832 56.1258 56.1258 74.1163 4.45297 3.17485 0.5
M16.2 2 49 2019 172.699 0.800442 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.24725 2.93479 0.5
M16.2 2 49 2020 164.837 0.509684 666.308 0.567565 0.171859 0.611662 55 89.7826 106.145 5.13216 3.07229 0.5
M16.2 2 49 2021 152.222 1.76268 678.648 0.41637 0.283531 0.594955 85.783 85.783 104.329 4.75648 2.23813 0.5
M16.2 2 49 2022 142.699 1.07827 723.764 0.437375 0.264782 0.57404 81.5609 81.5609 105.606 4.4042 2.40026 0.5
M16.2 2 49 2023 144.137 0.543777 846.865 0.434108 0.267612 0.608036 81.7245 81.7245 104.827 3.81327 2.8412 0.5
M16.2 2 49 2024 156.815 0.543418 950.082 0.406751 0.29258 0.708586 123.375 123.375 146.015 3.7726 3.10721 0.5
M16.2 2 49 2025 191.246 0.468895 932.434 0.4 0.299118 0.85693 143.313 143.313 166.095 4.3783 3.27749 0.5
M16.2 2 49 2026 196.997 0.675443 818.033 0.4 0.299118 0.83651 126.109 126.109 146.106 4.84267 3.05906 0.5
M16.2 2 49 2027 172.582 0.200833 714.484 0.4 0.299118 0.711885 110.324 110.324 127.699 4.98213 3.47707 0.5
M16.2 2 49 2028 150.495 1.44908 634.207 0.420088 0.280114 0.598803 88.8656 88.8656 109.114 4.8593 2.35907 0.5
M16.2 2 49 2029 138.073 0.497009 622.534 0.448139 0.255668 0.542034 74.9037 74.9037 98.1893 4.78745 2.71193 0.5
M16.2 2 49 2030 131.273 0.711401 667.451 0.464631 0.242297 0.525023 60.8782 60.8782 80.1982 4.21517 2.77654 0.5
M16.2 2 49 2031 132.502 0.885076 725.33 0.461582 0.244718 0.563598 82.9714 82.9714 109.372 4.08054 2.68788 0.5
M16.2 2 49 2032 154.779 0.557659 756.002 0.410978 0.288566 0.6702 102.296 102.296 122.431 4.42866 2.88656 0.5
M16.2 2 50 2019 172.699 0.699094 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.25159 3.03519 0.5
M16.2 2 50 2020 164.827 0.925401 660.522 0.56755 0.171868 0.611156 55 89.7734 106.14 5.13786 2.73193 0.5
M16.2 2 50 2021 152.09 0.700587 686.81 0.416652 0.283271 0.594253 85.5442 85.5442 104.12 4.79571 2.76471 0.5
M16.2 2 50 2022 141.648 0.313583 704.875 0.439786 0.262713 0.567887 78.592 78.592 102.504 4.39413 3.17976 0.5
M16.2 2 50 2023 144.949 0.725401 711.587 0.432279 0.269209 0.602828 89.8175 89.8175 114.573 4.38024 2.92622 0.5
M16.2 2 50 2024 151.896 0.784542 679.194 0.417067 0.282887 0.636445 96.1385 96.1385 117.175 4.71997 2.73043 0.5
M16.2 2 50 2025 146.331 0.170349 649.109 0.429199 0.271923 0.597515 80.5365 80.5365 101.662 4.71933 3.29198 0.5
M16.2 2 50 2026 134.511 0.180977 630.571 0.456687 0.248652 0.546465 74.3299 74.3299 97.4902 4.47188 3.70213 0.5
M16.2 2 50 2027 136.943 0.675344 581.246 0.45083 0.253439 0.5578 80.9656 80.9656 106.086 4.84807 2.96279 0.5
M16.2 2 50 2028 135.832 0.300165 509.144 0.453485 0.251258 0.531718 66.0183 66.0183 86.5898 5.40409 3.14774 0.5
